Id,IdSentenca,DataCriacao,Resultado,Transacao,Consulta,IdHistoricoSentencaPai,IdRegra,NomeRegra,DescricaoSentenca
515554295,1022,2021-02-18 16:11:49.950,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_PLACA  QPD3H71 Igual QPD3H71?,515554293,406,PLACA DO DUT IGUAL A PLACA DA NOVA CEDULA?,9992 - PLACA DA NOVA CEDULA IGUAL A PLACA DO DUT?
515554294,1540,2021-02-18 16:11:49.950,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_PLACA_OCULTAR  FALSE Igual TRUE?,515554293,406,PLACA DO DUT IGUAL A PLACA DA NOVA CEDULA?,Campo Oculto
515554293,1030,2021-02-18 16:11:49.920,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:DUT_VEICULOUSADO  TRUE Igual FALSE?,515554292,409,DUT VEÍCULO USADO? VERIFICAR PLACA?,VEÍCULO USADO? VERIFICAR PLACA?
515554292,1069,2021-02-18 16:11:49.873,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOTAFISCAL_VEICULOUSADO   VazioEm ?,515554274,402,VIA DE CONTRATO (CCB),9992 - VIA DE CONTRATO (CCB) VEÍCULO USADO? VERIFICAR PLACA?
515554291,1014,2021-02-18 16:11:49.873,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_CHASSI  9BGJC6920KB136341 Igual 9BGJC6920KB136341?,515554289,403,CHASSI DO DUT IGUAL A CHASSI DA NOVA CEDULA?,10001 - CHASSI DA NOVA CEDULA IGUAL A CHASSI DUT?
515554290,1538,2021-02-18 16:11:49.857,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_CHASSI_OCULTAR  FALSE Igual TRUE?,515554289,403,CHASSI DO DUT IGUAL A CHASSI DA NOVA CEDULA?,Campo Oculto
515554289,1027,2021-02-18 16:11:49.810,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:DUT_VEICULOUSADO  TRUE Igual FALSE?,515554288,408,DUT VEÍCULO USADO? VERIFICAR CHASSI?,VEÍCULO USADO? VERIFICAR CHASSI?
515554288,1066,2021-02-18 16:11:49.763,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOTAFISCAL_VEICULOUSADO   VazioEm ?,515554274,402,VIA DE CONTRATO (CCB),10001 - VIA DE CONTRATO (CCB) VEÍCULO USADO? VERIFICAR CHASSI?
515554287,1547,2021-02-18 16:11:49.747,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_PLACA  QPD3H71 Igual FALSE?,515554274,402,VIA DE CONTRATO (CCB),Placa Oculta
515554286,1653,2021-02-18 16:11:49.733,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_CHASSI  9BGJC6920KB136341 Igual conforme nota fiscal?,515554285,713,CCB - Validações Chassi não oculto (conf Minusculo),CHASSI é igual  Conforme Nota Fiscal? (Conf Minusculo)
515554285,1654,2021-02-18 16:11:49.687,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_CHASSI  9BGJC6920KB136341 Igual CONFORME NOTA FISCAL?,515554284,712,CCB - Validações Chassi não oculto (Conf Maiusculo),CHASSI é igual  Conforme Nota Fiscal? (conf Maiusculo)
515554284,1550,2021-02-18 16:11:49.640,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_CHASSI  9BGJC6920KB136341 Igual Conforme Nota Fiscal?,515554282,671,CCB - Validações Chassi não oculto,CHASSI é igual  Conforme Nota Fiscal?
515554283,1544,2021-02-18 16:11:49.623,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_CHASSI  9BGJC6920KB136341 Diferente 9BGJC6920KB136341?,515554282,671,CCB - Validações Chassi não oculto,10001 - VIA DE CONTRATO (CCB) COM NUMERO DE CHASSI INCORRETO
515554282,1545,2021-02-18 16:11:49.577,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_CHASSI_OCULTAR  FALSE Igual FALSE?,515554274,402,VIA DE CONTRATO (CCB),Chassi Oculto
515554281,1542,2021-02-18 16:11:49.560,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_PROPOSTA  83526123 Diferente 83526123?,515554280,670,CCB - Validar Proposta = Proposta WebService,10007 - VIA DE CONTRATO (CCB) COM NUMERO DE PROPOSTA INCORRETO
515554280,1543,2021-02-18 16:11:49.530,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_PROPOSTA_OCULTAR  FALSE Igual FALSE?,515554274,402,VIA DE CONTRATO (CCB),proposta Oculta
515554279,1541,2021-02-18 16:11:49.513,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_ASSINATURACLI  TRUE Diferente ISSOEHOBRIGATORIO? RetornoUsado: <CODIGO>10000</CODIGO><DESCRICAO>SEM ASSINATURA</DESCRICAO>,515554278,669,CCB - Validar Assinatura,10000 - VIA DE CONTRATO (CCB) SEM ASSINATURA
515554278,1028,2021-02-18 16:11:49.467,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_ASSINATURACLI_OCULTAR  FALSE Igual FALSE?,515554274,402,VIA DE CONTRATO (CCB),ASSINATURA Oculta
515554277,1243,2021-02-18 16:11:49.467,,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NVC_LAYOUTINCOMPLETO   Igual TRUE?,515554274,402,VIA DE CONTRATO (CCB),10610 - VIA DE CONTRATO (CCB) INCOMPLETO
515554276,1020,2021-02-18 16:11:49.453,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/FIELDS/FIELD/name:NOVACEDULA_LEGIVEL  TRUE Igual FALSE?,515554274,402,VIA DE CONTRATO (CCB),9999 - VIA DE CONTRATO (CCB) ILEGIVEL
515554275,1015,2021-02-18 16:11:49.453,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOC  729 Igual 729?,515554274,402,VIA DE CONTRATO (CCB),NOVA CEDULA DE CREDITO BANCARIO/FINANCIAMENTO BENS/EMPRESTIMO PESSOAL?
515554274,1012,2021-02-18 16:11:49.407,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual NOVACEDULA? RetornoUsado: 729,515554273,400,TIPO VIA DE CONTRATO (CCB),VIA DE CONTRATO (CCB) ?
515554273,748,2021-02-18 16:11:49.373,TRUE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual NOVACEDULA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - VIA DE CONTRATO (CCB)
515554272,747,2021-02-18 16:11:49.373,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual RG?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - RG
515554271,746,2021-02-18 16:11:49.357,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual CNH?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CNH
515554270,745,2021-02-18 16:11:49.357,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual OUTROS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - OUTROS DOCUMENTOS
515554269,1636,2021-02-18 16:11:49.267,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual NFACESSORIOSSERV?,NULL,304,Formalização,TRADUZIR TIPO DOCUMENTO - NF Acessório de Serviço
515554268,1624,2021-02-18 16:11:49.250,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual SEGUROAUTO?,NULL,304,Formalização,TRADUZIR TIPO DOCUMENTO - SEGUROAUTO
515554267,1419,2021-02-18 16:11:49.250,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual DOCBIN?,NULL,304,Formalização,TRADUZIR TIPO DOCUMENTO - DOCUMENTO BIN
515554266,1359,2021-02-18 16:11:49.233,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual ADITMIT?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - ADITAMENTO CCB MITSUBISHI
515554265,1287,2021-02-18 16:11:49.233,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual LAUDODEVISTORIA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - LAUDO DE VISTORIA
515554264,1254,2021-02-18 16:11:49.233,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CERTCASE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CERTIDAO CASAMENTO
515554263,1150,2021-02-18 16:11:49.217,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual TERMOACESSORIOS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - TERMO DE ACESSORIO
515554262,1147,2021-02-18 16:11:49.217,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual NFACESSORIOS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - NF / TERMO DE ACESSORIO
515554261,1146,2021-02-18 16:11:49.203,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual DECDSASERASA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de DECDSASERASA
515554260,844,2021-02-18 16:11:49.203,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual VALRG?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de RG
515554259,843,2021-02-18 16:11:49.187,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual VALQUITA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de Quitação
515554258,842,2021-02-18 16:11:49.187,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual VALNFE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação NFE (Nota Fiscal Eletrônica)
515554257,841,2021-02-18 16:11:49.187,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual VALGRAVAME?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de Gravames
515554256,840,2021-02-18 16:11:49.170,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual VALCPF?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de CPF
515554255,839,2021-02-18 16:11:49.170,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual VALCNPJ?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de CNPJ
515554254,838,2021-02-18 16:11:49.157,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual VALCNH?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de CNH
515554253,837,2021-02-18 16:11:49.157,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual VALCBO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação CBO
515554252,836,2021-02-18 16:11:49.140,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual TERMOADITA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - TERMO DE ADITAMENTO
515554251,835,2021-02-18 16:11:49.140,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual SEGSUPERPROT?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - SEGURO SUPER PROTEÇÃO 
515554250,834,2021-02-18 16:11:49.140,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual RGREPRELEGAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - RG DO REPRESENTANTE LEGAL
515554249,833,2021-02-18 16:11:49.123,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual RESPCREDASS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - RESPOSTA DE CREDITO ASSINADA
515554248,832,2021-02-18 16:11:49.123,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual REGURESTRREP?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - REGULARIZACAO DE RESTRICAO DO REPRESENTANTE LEGAL
515554247,831,2021-02-18 16:11:49.110,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual REGURESTRICAO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - REGULARIZACAO DE RESTRICAO
515554246,830,2021-02-18 16:11:49.110,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual REGUCPFRECEITA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - REGULARIZACAO DE CPF NA RECEITA FEDERAL
515554245,829,2021-02-18 16:11:49.110,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual REGREGUAVAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - REGULARIZACAO DE RESTRICAO DO AVALISTA
515554244,828,2021-02-18 16:11:49.093,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual RECPAGAUTO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - RECIBO DE PAGAMENTO A AUTONOMO DO AVALISTA
515554243,827,2021-02-18 16:11:49.077,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual QUITREPLEGAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - QUITACAO DO REPRESENTANTE LEGAL
515554242,826,2021-02-18 16:11:49.077,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual QUITNORMAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - QUITACAO NORMAL
515554241,825,2021-02-18 16:11:49.077,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual QUITANTRES?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - QUIT ANTEC/RESC
515554240,824,2021-02-18 16:11:49.063,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual QUITANTECIPADA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - QUIT ANTECIPADA
515554239,823,2021-02-18 16:11:49.063,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual QUITACAO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - QUITAÇÃO
515554238,822,2021-02-18 16:11:49.047,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual QSAR?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - QSAR
515554237,821,2021-02-18 16:11:49.047,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual PROPIATAUORIGINAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - PROPOSTA ITAUCRED ORIGINAL
515554236,820,2021-02-18 16:11:49.047,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual PROPADESSOCO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - PROPOSTA DE ADESAO DE SOCORRO
515554235,819,2021-02-18 16:11:49.030,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual PRINTCCI?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Print CCI
515554234,818,2021-02-18 16:11:49.030,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual NFORGINOMEITAU?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - NOTA FISCAL ORIGINAL EM NOME DO BANCO ITAUCARD
515554233,817,2021-02-18 16:11:49.017,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual IRMENSALDE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - IR MENSAL DE 
515554232,816,2021-02-18 16:11:49.017,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual INLOCCO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - IN LOCCO
515554231,815,2021-02-18 16:11:49.017,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual HOLLERTAVAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - HOLLERITH / CONTRA-CHEQUE DO AVALISTA
515554230,814,2021-02-18 16:11:49.000,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual FOLCHEQUE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - COPIA DE CHEQUE (MINIMO DE 01 ANO)
515554229,813,2021-02-18 16:11:49.000,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual FICHACADASTRAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - FICHA CADASTRAL (PF OU PJ)
515554228,812,2021-02-18 16:11:48.983,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual EXTRATINSS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - APOSENTADORIA (INSS)
515554227,811,2021-02-18 16:11:48.983,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual EMAILCADPOSITIVO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - EMAIL AUTORIZACAO CADASTRO POSITIVO
515554226,810,2021-02-18 16:11:48.983,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual DOCSADDMESAREP?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - DOCUMENTOS ADICIONAIS EXIGIDOS PELA MESA DE CREDITO DO REPRESENTANTE LEGAL
515554225,809,2021-02-18 16:11:48.967,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual DOCSADDMESA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - DOCUMENTOS ADICIONAIS EXIGIDOS PELA MESA DE CREDITO
515554224,808,2021-02-18 16:11:48.967,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CREDPOSITIVO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSITIVO
515554223,807,2021-02-18 16:11:48.953,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CREDPOSIPARCATUAL4?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSIT VLR PARC ATUAL OU CART CLASSE OU IR MENSAL DE
515554222,806,2021-02-18 16:11:48.953,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CREDPOSIPARCATUAL3?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSIT VLR PARC ATUAL OU F CHEQUE OU IPTU OU IR MENSAL DE
515554221,805,2021-02-18 16:11:48.953,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CREDPOSIPARCATUAL2?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSIT VLR PARC ATUAL OU F CHEQUE OU IPTU OU HOLERITE DE
515554220,804,2021-02-18 16:11:48.937,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CREDPOSIPARCATUAL1?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSIT VLR PARC ATUAL OU HOLERITE
515554219,803,2021-02-18 16:11:48.937,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CPFREPRELEGAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CIC DO REPRESENTANTE LEGAL
515554218,802,2021-02-18 16:11:48.923,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CONTRALUIMO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO ALUGUEL DE IMOVEL
515554217,801,2021-02-18 16:11:48.923,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CONTEMPRESTCRED?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO DE EMPRESTIMO CREDIARIO ITAUCRED
515554216,800,2021-02-18 16:11:48.923,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual COMPROSITCPF?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - COMPROVANTE DE SITUACAO CADASTRAL NO CPF (RECEITA FEDERAL)
515554215,799,2021-02-18 16:11:48.907,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CNDRECEITAFED?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CND DA RECEITA FEDERAL
515554214,798,2021-02-18 16:11:48.907,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CNDINSS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CND DO INSS
515554213,797,2021-02-18 16:11:48.907,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CHECKLIST?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CHECKLIST DE VISTORIA 
515554212,796,2021-02-18 16:11:48.890,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CETPJ?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - FORMULARIO CET PJ
515554211,795,2021-02-18 16:11:48.890,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CARTCONTREPRE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO -  CARTAO CNPJ/ CONTRATO SOCIAL DO REPRESENTANTE LEGAL
515554210,794,2021-02-18 16:11:48.877,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CARTCLASSE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CARTEIRA DE CLASSE
515554209,793,2021-02-18 16:11:48.877,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual BOLETODEPAGAMENTO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - BOLETO DE PAGAMENTO
515554208,792,2021-02-18 16:11:48.860,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual ALVARAPREF?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - ALVARA DA PREFEITURA 
515554207,791,2021-02-18 16:11:48.860,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CONTRCARLEASING?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO CARLEASING ITAUCRED ASSINADO
515554206,790,2021-02-18 16:11:48.843,FALSE,30EDB146-3283-4B1E-9ADE-18C4E9D86A70,BRE/DOCS/DOC/TIPODOCREDUZIDO  CET Igual CONTRAUTOBANK?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO AUTOBANK
